protocol,selected_protocol,target,model,seed,train_hf_rows,train_lf_rows,test_hf_rows,include_source,hf_weight,r2,mae,rmse,mape_pct
weighted_merge_no_source,,delay_ns,RandomForest,3,56,155,24,False,3.0,0.692120138926009,0.07391629247264944,0.09009729763014705,42.871602882378916
weighted_merge_no_source,,delay_ns,RandomForest,3,56,155,24,False,5.0,0.6504562838720134,0.07476369525935889,0.0960001415862967,42.59652051993075
weighted_merge_no_source,,delay_ns,RandomForest,3,56,155,24,False,10.0,0.638112009768341,0.0763436061554111,0.09768057543341606,42.819972828820525
source_indicator_equal_weight,,delay_ns,RandomForest,3,56,155,24,True,,-3.1499725224719777,0.16695383853687537,0.3307834211656468,62.078006940661446
source_indicator_weighted,,delay_ns,RandomForest,3,56,155,24,True,1.5,-0.2687578545005347,0.117430976113991,0.1828986483375614,52.120505278467576
source_indicator_weighted,,delay_ns,RandomForest,3,56,155,24,True,3.0,0.6945406241235514,0.07326781351840345,0.08974243601209753,42.73007501643374
two_stage_lf_plus_hf_residual,,delay_ns,RandomForest,3,56,155,24,False,,-9.349136830479114,0.2569998035773356,0.5223639394907181,95.99929794869038
source_aware_validation_gate,weighted_merge_no_source_3.0,delay_ns,RandomForest,3,56,155,24,False,3.0,0.692120138926009,0.07391629247264944,0.09009729763014705,42.87160288237892
hf_only,,power_uW,GradientBoosting,3,56,0,24,False,,-0.6639888843490591,2.6699116567007084,3.3038705469606513,66.23966107906224
lf_only,,power_uW,GradientBoosting,3,0,155,24,False,,-2.9033897511019693,4.319864715932138,5.060212681480186,63.33197833062211
naive_merge_equal_weight,,power_uW,GradientBoosting,3,56,155,24,False,,-0.6392134983869404,2.552642410491932,3.2791823879783957,64.5783381151511
weighted_merge_no_source,,power_uW,GradientBoosting,3,56,155,24,False,1.0,-0.6392134983869404,2.552642410491932,3.2791823879783957,64.5783381151511
weighted_merge_no_source,,power_uW,GradientBoosting,3,56,155,24,False,1.5,-0.6897192485429655,2.643226766014078,3.329316534547948,65.1491514751842
weighted_merge_no_source,,power_uW,GradientBoosting,3,56,155,24,False,2.0,-0.8226333747395194,2.7035707013162855,3.4577809012834444,68.69026865853357
weighted_merge_no_source,,power_uW,GradientBoosting,3,56,155,24,False,3.0,-0.7802066487955819,2.767475014875359,3.4172993289980527,68.21451539885089
weighted_merge_no_source,,power_uW,GradientBoosting,3,56,155,24,False,5.0,-0.6164319207602889,2.6181045343167297,3.2563158341050493,63.690723690110765
weighted_merge_no_source,,power_uW,GradientBoosting,3,56,155,24,False,10.0,-0.679435558637751,2.638390733273012,3.3191699048972385,64.313772836266
source_indicator_equal_weight,,power_uW,GradientBoosting,3,56,155,24,True,,-0.6422388699740549,2.552658186863622,3.282207061690369,64.71688729197386
source_indicator_weighted,,power_uW,GradientBoosting,3,56,155,24,True,1.5,-0.6781341455273184,2.6387471844023893,3.3178836250037542,64.98206677896775
source_indicator_weighted,,power_uW,GradientBoosting,3,56,155,24,True,3.0,-0.7760757490373646,2.762733733071842,3.4133321716725096,68.1879945640944
two_stage_lf_plus_hf_residual,,power_uW,GradientBoosting,3,56,155,24,False,,-1.0065099533193842,3.11799689054174,3.6280099639982537,76.17366091362004
source_aware_validation_gate,weighted_merge_no_source_3.0,power_uW,GradientBoosting,3,56,155,24,False,3.0,-0.7802066487955819,2.767475014875359,3.4172993289980527,68.21451539885089
hf_only,,power_uW,RandomForest,3,56,0,24,False,,-0.43626790332248677,2.5743088757984607,3.0694851708780604,58.47545521728945
lf_only,,power_uW,RandomForest,3,0,155,24,False,,-2.842402913322722,4.28600315799157,5.020526495702722,63.35813891912587
naive_merge_equal_weight,,power_uW,RandomForest,3,56,155,24,False,,-0.4025074625676863,2.5867835669534744,3.033195495239487,59.50126570252684
weighted_merge_no_source,,power_uW,RandomForest,3,56,155,24,False,1.0,-0.4025074625676863,2.5867835669534744,3.033195495239487,59.50126570252684
weighted_merge_no_source,,power_uW,RandomForest,3,56,155,24,False,1.5,-0.3919062178219568,2.5823924995589542,3.0217101221584812,59.00568611102882
weighted_merge_no_source,,power_uW,RandomForest,3,56,155,24,False,2.0,-0.3975997420388997,2.5914872250232275,3.0278838938586543,59.01533854660445
weighted_merge_no_source,,power_uW,RandomForest,3,56,155,24,False,3.0,-0.4165678185610231,2.6108990463545827,3.048361708009433,59.26230163390075
weighted_merge_no_source,,power_uW,RandomForest,3,56,155,24,False,5.0,-0.39117417134703647,2.5957174636733,3.0209154123082915,58.66889591960501
weighted_merge_no_source,,power_uW,RandomForest,3,56,155,24,False,10.0,-0.4007657717519626,2.6130021270234685,3.0313115373914528,59.1572792641054
source_indicator_equal_weight,,power_uW,RandomForest,3,56,155,24,True,,-0.41352442617115726,2.5985818578096027,3.045085356183957,59.77286361136597
source_indicator_weighted,,power_uW,RandomForest,3,56,155,24,True,1.5,-0.3974676886631128,2.591174710075433,3.027740844413612,59.26401204176809
source_indicator_weighted,,power_uW,RandomForest,3,56,155,24,True,3.0,-0.4145622249583898,2.6169871445968167,3.0462029902332683,59.28095706657294
two_stage_lf_plus_hf_residual,,power_uW,RandomForest,3,56,155,24,False,,-0.3830254609983097,2.574957298244497,3.0120550127174583,56.97035484645778
source_aware_validation_gate,weighted_merge_no_source_1.5,power_uW,RandomForest,3,56,155,24,False,1.5,-0.3919062178219568,2.5823924995589542,3.0217101221584812,59.00568611102882
hf_only,,delay_ns,GradientBoosting,4,56,0,24,False,,0.4445752167873186,0.11112762860414953,0.1415466339908123,61.81631465212863
lf_only,,delay_ns,GradientBoosting,4,0,155,24,False,,-237.48505707224137,1.89475860242971,2.933036754690957,891.9939647136927
naive_merge_equal_weight,,delay_ns,GradientBoosting,4,56,155,24,False,,-0.32704903960506093,0.17412231525656782,0.2187914795354018,98.601780300045
weighted_merge_no_source,,delay_ns,GradientBoosting,4,56,155,24,False,1.0,-0.32704903960506093,0.17412231525656782,0.2187914795354018,98.601780300045
weighted_merge_no_source,,delay_ns,GradientBoosting,4,56,155,24,False,1.5,-1.4475577994178508,0.21024212574650356,0.2971347169726609,111.63258237013125
weighted_merge_no_source,,delay_ns,GradientBoosting,4,56,155,24,False,2.0,-0.8192825498148857,0.18396966012456897,0.25617514815657516,97.5880426099439
weighted_merge_no_source,,delay_ns,GradientBoosting,4,56,155,24,False,3.0,-1.2269092950023865,0.20070971152284414,0.2834250181449233,93.76918457086214
weighted_merge_no_source,,delay_ns,GradientBoosting,4,56,155,24,False,5.0,-1.9970700185694983,0.22009630929126853,0.3288026913484538,97.0267848329084
weighted_merge_no_source,,delay_ns,GradientBoosting,4,56,155,24,False,10.0,-1.9778969802065358,0.20507128940607147,0.3277492856434676,82.37421723601867
source_indicator_equal_weight,,delay_ns,GradientBoosting,4,56,155,24,True,,-0.35194984796368245,0.1751988852087403,0.22083464618354742,98.75513216339087
source_indicator_weighted,,delay_ns,GradientBoosting,4,56,155,24,True,1.5,-1.6339761262962789,0.21435133562307737,0.30824272563310307,112.21791822330107
source_indicator_weighted,,delay_ns,GradientBoosting,4,56,155,24,True,3.0,-1.4749725024411906,0.20619335462433083,0.2987941623116232,94.55030138156242
two_stage_lf_plus_hf_residual,,delay_ns,GradientBoosting,4,56,155,24,False,,-3.1735973586611506,0.27412013731537227,0.3880093522111774,130.77305332897876
source_aware_validation_gate,hf_only,delay_ns,GradientBoosting,4,56,0,24,False,,0.4445752167873186,0.11112762860414953,0.1415466339908123,61.81631465212863
hf_only,,delay_ns,RandomForest,4,56,0,24,False,,0.44115854393351983,0.10993828005004962,0.14198132568567326,61.23546221624988
lf_only,,delay_ns,RandomForest,4,0,155,24,False,,-317.67259931680525,2.1791252008762974,3.390465117269759,1000.48176854206
naive_merge_equal_weight,,delay_ns,RandomForest,4,56,155,24,False,,-0.6132741814048712,0.1570456194463992,0.24123538462675656,74.34400583777828
weighted_merge_no_source,,delay_ns,RandomForest,4,56,155,24,False,1.0,-0.6132741814048712,0.15704561944639917,0.24123538462675656,74.34400583777828
weighted_merge_no_source,,delay_ns,RandomForest,4,56,155,24,False,1.5,-0.07164836743759673,0.13699385753614132,0.19661338144907206,69.10997847780325
weighted_merge_no_source,,delay_ns,RandomForest,4,56,155,24,False,2.0,0.3483181300302004,0.1211096419385197,0.15332209278869183,65.1485873598113
weighted_merge_no_source,,delay_ns,RandomForest,4,56,155,24,False,3.0,0.4755917489488385,0.10708786891697815,0.13753767458633334,62.210187456528665
weighted_merge_no_source,,delay_ns,RandomForest,4,56,155,24,False,5.0,0.4813155347779605,0.10631785740471804,0.13678502041206433,61.46946648810854
weighted_merge_no_source,,delay_ns,RandomForest,4,56,155,24,False,10.0,0.4534281653683978,0.1086615049304215,0.14041404265262344,61.87722060217426
source_indicator_equal_weight,,delay_ns,RandomForest,4,56,155,24,True,,-0.5793952076810298,0.15637149370730838,0.23868895718230426,74.1534899783385
source_indicator_weighted,,delay_ns,RandomForest,4,56,155,24,True,1.5,-0.052499768728424545,0.13608386720011292,0.1948488844237675,68.93653883730856
source_indicator_weighted,,delay_ns,RandomForest,4,56,155,24,True,3.0,0.47505537838068723,0.10712183410539322,0.13760799413857427,62.2446470754809
two_stage_lf_plus_hf_residual,,delay_ns,RandomForest,4,56,155,24,False,,-9.813380412124575,0.3122260291740364,0.6245506431619726,126.73713844868158
source_aware_validation_gate,hf_only,delay_ns,RandomForest,4,56,0,24,False,,0.44115854393351983,0.10993828005004962,0.14198132568567326,61.23546221624988
hf_only,,power_uW,GradientBoosting,4,56,0,24,False,,-0.6306456706551098,2.8773634149285865,3.487925213403707,64.96083241687528
lf_only,,power_uW,GradientBoosting,4,0,155,24,False,,-2.1596715149399532,3.9025576313710992,4.85521348826896,58.31790034999096
naive_merge_equal_weight,,power_uW,GradientBoosting,4,56,155,24,False,,-0.970881215354606,2.9464853227580954,3.8345781091508573,67.38830198561243
weighted_merge_no_source,,power_uW,GradientBoosting,4,56,155,24,False,1.0,-0.970881215354606,2.9464853227580954,3.8345781091508573,67.38830198561243
weighted_merge_no_source,,power_uW,GradientBoosting,4,56,155,24,False,1.5,-0.8000554172174441,2.8855518115265752,3.6646314242685674,66.94379317910179
weighted_merge_no_source,,power_uW,GradientBoosting,4,56,155,24,False,2.0,-0.9816359190963917,2.94491631447224,3.8450261374058274,63.81279515899331
weighted_merge_no_source,,power_uW,GradientBoosting,4,56,155,24,False,3.0,-0.8096190937635142,2.879137574778713,3.6743536030879778,63.443801649961685
weighted_merge_no_source,,power_uW,GradientBoosting,4,56,155,24,False,5.0,-0.9732821950545729,3.0758172166685482,3.8369130905434523,72.79009490294817
weighted_merge_no_source,,power_uW,GradientBoosting,4,56,155,24,False,10.0,-0.7113212702230232,2.89256477372102,3.5731655458895455,67.35781668535327
source_indicator_equal_weight,,power_uW,GradientBoosting,4,56,155,24,True,,-1.0481169964959736,2.99147912138674,3.9089916644161264,68.04153338838313
source_indicator_weighted,,power_uW,GradientBoosting,4,56,155,24,True,1.5,-0.785992761031221,2.8722175737817714,3.6502886719256367,66.03466244314956
source_indicator_weighted,,power_uW,GradientBoosting,4,56,155,24,True,3.0,-0.8899842235929782,2.91719883935577,3.7550563016884646,63.97374345306517
two_stage_lf_plus_hf_residual,,power_uW,GradientBoosting,4,56,155,24,False,,-0.9238062983438688,3.1857647728956575,3.7885064819774494,77.50935436383114
source_aware_validation_gate,source_indicator_weighted_1.5,power_uW,GradientBoosting,4,56,155,24,True,1.5,-0.785992761031221,2.8722175737817714,3.6502886719256367,66.03466244314956
hf_only,,power_uW,RandomForest,4,56,0,24,False,,-0.2398743225995026,2.6223689419276455,3.0414185926662722,63.561534792788024
lf_only,,power_uW,RandomForest,4,0,155,24,False,,-2.144727366828133,3.8737553936280107,4.84371814373575,57.91171548399888
naive_merge_equal_weight,,power_uW,RandomForest,4,56,155,24,False,,-0.30000644987667235,2.637735886970913,3.11429764276876,64.6257755605759
weighted_merge_no_source,,power_uW,RandomForest,4,56,155,24,False,1.0,-0.3000064498766726,2.637735886970913,3.1142976427687605,64.62577556057592
weighted_merge_no_source,,power_uW,RandomForest,4,56,155,24,False,1.5,-0.29349978686970846,2.633730485893459,3.1064941798071435,64.27856076536735
weighted_merge_no_source,,power_uW,RandomForest,4,56,155,24,False,2.0,-0.2876029833460403,2.633188745282625,3.0994051523528703,64.03481395703501
weighted_merge_no_source,,power_uW,RandomForest,4,56,155,24,False,3.0,-0.28946170591478904,2.63713518830297,3.1016414227045503,63.954348995328544
weighted_merge_no_source,,power_uW,RandomForest,4,56,155,24,False,5.0,-0.26581263171083713,2.6168382449995997,3.0730673337069727,63.66703623728589
weighted_merge_no_source,,power_uW,RandomForest,4,56,155,24,False,10.0,-0.2630915721248901,2.6163447928387966,3.069762540483376,63.67586366140152
source_indicator_equal_weight,,power_uW,RandomForest,4,56,155,24,True,,-0.3018845899375122,2.6435910194639582,3.116546468581156,64.80663552632095
source_indicator_weighted,,power_uW,RandomForest,4,56,155,24,True,1.5,-0.28755634236712524,2.631237838370988,3.0993490168043554,64.28727730409483
source_indicator_weighted,,power_uW,RandomForest,4,56,155,24,True,3.0,-0.2775257047645383,2.626067558702118,3.0872527570201793,63.79032921918715
two_stage_lf_plus_hf_residual,,power_uW,RandomForest,4,56,155,24,False,,-0.5024777982972799,2.841386218516289,3.348045837138407,72.17329492997155
source_aware_validation_gate,naive_merge_equal_weight,power_uW,RandomForest,4,56,155,24,False,,-0.3000064498766726,2.637735886970913,3.1142976427687605,64.62577556057592
hf_only,,delay_ns,GradientBoosting,5,56,0,24,False,,0.3437415800020813,0.08848839375009411,0.12415273469925031,61.92788601007503
lf_only,,delay_ns,GradientBoosting,5,0,155,24,False,,-295.8891918620332,1.6477485057980967,2.6406816018637764,855.6605377649921
naive_merge_equal_weight,,delay_ns,GradientBoosting,5,56,155,24,False,,-1.0220022930195571,0.17356261522352487,0.21792631122672948,107.53956940759026
weighted_merge_no_source,,delay_ns,GradientBoosting,5,56,155,24,False,1.0,-1.0220022930195571,0.17356261522352487,0.21792631122672948,107.53956940759026
weighted_merge_no_source,,delay_ns,GradientBoosting,5,56,155,24,False,1.5,-0.11643427105215531,0.13373710773397418,0.1619330238064305,91.33282186822788
weighted_merge_no_source,,delay_ns,GradientBoosting,5,56,155,24,False,2.0,-0.36364555177450075,0.14871193450533604,0.17896561448870044,96.25825421863449
weighted_merge_no_source,,delay_ns,GradientBoosting,5,56,155,24,False,3.0,-0.4965249626956916,0.14740594847400504,0.18748253996347508,97.60855301931967
weighted_merge_no_source,,delay_ns,GradientBoosting,5,56,155,24,False,5.0,-0.9626212031245323,0.14990445172817712,0.21470249390752189,89.70948755187766
weighted_merge_no_source,,delay_ns,GradientBoosting,5,56,155,24,False,10.0,-2.31537394884702,0.17102335381641054,0.2790519785772892,87.72067478795101
source_indicator_equal_weight,,delay_ns,GradientBoosting,5,56,155,24,True,,-1.0648134377800367,0.1740182810460881,0.22022126593050992,107.7096997910799
source_indicator_weighted,,delay_ns,GradientBoosting,5,56,155,24,True,1.5,-0.2633090277634924,0.13790435690580763,0.1722557174242406,91.9264251210751
source_indicator_weighted,,delay_ns,GradientBoosting,5,56,155,24,True,3.0,-0.21809589500018256,0.14020334119307495,0.16914516408174893,93.90776048129113
two_stage_lf_plus_hf_residual,,delay_ns,GradientBoosting,5,56,155,24,False,,-7.950031019733949,0.26163926075379274,0.4584913178457147,129.4464229244183
source_aware_validation_gate,hf_only,delay_ns,GradientBoosting,5,56,0,24,False,,0.3437415800020813,0.08848839375009411,0.12415273469925031,61.92788601007503
hf_only,,delay_ns,RandomForest,5,56,0,24,False,,0.4770090876961175,0.07695666499056221,0.11083219058401389,54.35707585009326
lf_only,,delay_ns,RandomForest,5,0,155,24,False,,-361.68731073887363,1.8192636840443086,2.918670217286337,940.6652976510763
naive_merge_equal_weight,,delay_ns,RandomForest,5,56,155,24,False,,0.2481986891214899,0.09102807357970429,0.13288329400704815,57.065280551022035
weighted_merge_no_source,,delay_ns,RandomForest,5,56,155,24,False,1.0,0.24819868912149,0.09102807357970429,0.13288329400704815,57.065280551022035
weighted_merge_no_source,,delay_ns,RandomForest,5,56,155,24,False,1.5,0.6747947507423617,0.07313507650326623,0.08739722018827276,54.24415155632229
weighted_merge_no_source,,delay_ns,RandomForest,5,56,155,24,False,2.0,0.6006423970982668,0.07764397309301395,0.09685004443258899,54.87119231176124
weighted_merge_no_source,,delay_ns,RandomForest,5,56,155,24,False,3.0,0.5510863921124527,0.076646632165785,0.102683397791846,54.5714100058905
weighted_merge_no_source,,delay_ns,RandomForest,5,56,155,24,False,5.0,0.5437732678466332,0.07522890468234508,0.10351641195329146,54.1587072374745
weighted_merge_no_source,,delay_ns,RandomForest,5,56,155,24,False,10.0,0.5460343386919759,0.07526597778307588,0.10325957840470507,54.51710973679997
source_indicator_equal_weight,,delay_ns,RandomForest,5,56,155,24,True,,0.1868267124773224,0.0928147144737345,0.1382007493113528,57.43933879353739
source_indicator_weighted,,delay_ns,RandomForest,5,56,155,24,True,1.5,0.6745331650518933,0.07304909530346464,0.08743236301996618,54.20332301296592
source_indicator_weighted,,delay_ns,RandomForest,5,56,155,24,True,3.0,0.5773688108434893,0.07622568728193581,0.09963217650352749,54.354443943927336
two_stage_lf_plus_hf_residual,,delay_ns,RandomForest,5,56,155,24,False,,-8.426832738635882,0.2218212755415787,0.4705456323086715,98.81945832406323
source_aware_validation_gate,hf_only,delay_ns,RandomForest,5,56,0,24,False,,0.4770090876961175,0.07695666499056221,0.11083219058401389,54.35707585009326
hf_only,,power_uW,GradientBoosting,5,56,0,24,False,,-0.6438052553999891,2.7531797540474408,3.256711290131233,76.55854784581263
lf_only,,power_uW,GradientBoosting,5,0,155,24,False,,-1.8158575666219834,3.278433850431604,4.262451192301478,50.528321284261835
naive_merge_equal_weight,,power_uW,GradientBoosting,5,56,155,24,False,,-1.0972130574845314,3.0724930283289393,3.6785389080704576,82.55309173857309
weighted_merge_no_source,,power_uW,GradientBoosting,5,56,155,24,False,1.0,-1.0972130574845314,3.0724930283289393,3.6785389080704576,82.55309173857309
weighted_merge_no_source,,power_uW,GradientBoosting,5,56,155,24,False,1.5,-1.022167553719593,3.01195771556462,3.6121239633126407,79.96139496712887
weighted_merge_no_source,,power_uW,GradientBoosting,5,56,155,24,False,2.0,-1.048134896290771,3.023263355550902,3.6352422399275945,82.15618324036099
weighted_merge_no_source,,power_uW,GradientBoosting,5,56,155,24,False,3.0,-0.881254829088902,2.8902939408316484,3.4839979542345842,79.1722245464765
weighted_merge_no_source,,power_uW,GradientBoosting,5,56,155,24,False,5.0,-0.983157468947667,2.9320320126102843,3.5771131466254866,79.44822015591785
weighted_merge_no_source,,power_uW,GradientBoosting,5,56,155,24,False,10.0,-0.8999220162461434,2.930422924959467,3.5012406747800005,77.53032684841389
source_indicator_equal_weight,,power_uW,GradientBoosting,5,56,155,24,True,,-1.0811017679843462,3.0512212545075577,3.6643819610014856,82.18586019847426
source_indicator_weighted,,power_uW,GradientBoosting,5,56,155,24,True,1.5,-1.0416170164056022,3.008687976500403,3.629453326054737,79.98271265222971
source_indicator_weighted,,power_uW,GradientBoosting,5,56,155,24,True,3.0,-0.8975269129545207,2.8943152546235495,3.499033090067677,78.66560525717667
two_stage_lf_plus_hf_residual,,power_uW,GradientBoosting,5,56,155,24,False,,-1.2205874495803832,3.1178988341579825,3.785192909640008,87.22501522152633
source_aware_validation_gate,source_indicator_equal_weight,power_uW,GradientBoosting,5,56,155,24,True,,-1.0811017679843462,3.0512212545075577,3.6643819610014856,82.18586019847426
hf_only,,power_uW,RandomForest,5,56,0,24,False,,-0.44999803652978865,2.4610342576935187,3.0587063487344692,68.40930911808873
lf_only,,power_uW,RandomForest,5,0,155,24,False,,-1.7810124800977052,3.2254392791856383,4.235996048928818,49.822097576480395
naive_merge_equal_weight,,power_uW,RandomForest,5,56,155,24,False,,-0.4583325084536698,2.4517266789276557,3.0674843518591364,70.02927125934166
weighted_merge_no_source,,power_uW,RandomForest,5,56,155,24,False,1.0,-0.4583325084536698,2.4517266789276557,3.0674843518591364,70.02927125934166
weighted_merge_no_source,,power_uW,RandomForest,5,56,155,24,False,1.5,-0.48512436661111535,2.4765066857953477,3.095533364232231,70.31790251083775
weighted_merge_no_source,,power_uW,RandomForest,5,56,155,24,False,2.0,-0.47969350511094877,2.4752933137245345,3.089868245985516,70.27375442324872
weighted_merge_no_source,,power_uW,RandomForest,5,56,155,24,False,3.0,-0.48187697549940567,2.476202631027758,3.092147146567705,69.993078622224
weighted_merge_no_source,,power_uW,RandomForest,5,56,155,24,False,5.0,-0.47133286491576487,2.472433861278327,3.0811266143064477,69.72302604270894
weighted_merge_no_source,,power_uW,RandomForest,5,56,155,24,False,10.0,-0.48194602818392807,2.480608924906036,3.092219189853881,70.20023326437847
source_indicator_equal_weight,,power_uW,RandomForest,5,56,155,24,True,,-0.4604309321001976,2.4531298009909848,3.069690490646815,70.01211350407478
source_indicator_weighted,,power_uW,RandomForest,5,56,155,24,True,1.5,-0.4751404174075782,2.468943186155492,3.0851107471973305,70.09348685257453
source_indicator_weighted,,power_uW,RandomForest,5,56,155,24,True,3.0,-0.4810984610639364,2.4761195578166246,3.0913347992934086,69.93865683751784
two_stage_lf_plus_hf_residual,,power_uW,RandomForest,5,56,155,24,False,,-0.3850968442428282,2.4697492272345,2.9894696407227914,69.6989773997476
source_aware_validation_gate,naive_merge_equal_weight,power_uW,RandomForest,5,56,155,24,False,,-0.4583325084536698,2.4517266789276557,3.0674843518591364,70.02927125934166
hf_only,,delay_ns,GradientBoosting,6,56,0,24,False,,-1.2505200886428867,0.1078512808559383,0.17302560558240335,94.36814081800576
lf_only,,delay_ns,GradientBoosting,6,0,155,24,False,,-311.5792436482419,1.5449389293948004,2.0391491796426524,1134.6807226477922
naive_merge_equal_weight,,delay_ns,GradientBoosting,6,56,155,24,False,,-5.59738853267908,0.2176692923150075,0.2962476824953397,185.4839117156232
weighted_merge_no_source,,delay_ns,GradientBoosting,6,56,155,24,False,1.0,-5.59738853267908,0.2176692923150075,0.2962476824953397,185.4839117156232
weighted_merge_no_source,,delay_ns,GradientBoosting,6,56,155,24,False,1.5,-4.986206156193585,0.20803828438911162,0.28219204420227445,165.14619845954402
weighted_merge_no_source,,delay_ns,GradientBoosting,6,56,155,24,False,2.0,-5.01771014788721,0.19241496466703678,0.2829336248910895,157.13059351205928
weighted_merge_no_source,,delay_ns,GradientBoosting,6,56,155,24,False,3.0,-2.59099022620378,0.15393907627373157,0.21856269771356995,127.33666059929496
weighted_merge_no_source,,delay_ns,GradientBoosting,6,56,155,24,False,5.0,-2.284616576238602,0.14608488605500314,0.20903127574182997,125.03744741690521
weighted_merge_no_source,,delay_ns,GradientBoosting,6,56,155,24,False,10.0,-1.004053765496685,0.11190828325466691,0.16327647484908353,96.15717985677782
source_indicator_equal_weight,,delay_ns,GradientBoosting,6,56,155,24,True,,-5.597388532679098,0.2176692923150079,0.2962476824953401,185.4839117156236
source_indicator_weighted,,delay_ns,GradientBoosting,6,56,155,24,True,1.5,-4.986206156193593,0.20803828438911168,0.2821920442022746,165.1461984595441
source_indicator_weighted,,delay_ns,GradientBoosting,6,56,155,24,True,3.0,-2.5909902262037843,0.15393907627373163,0.21856269771357006,127.33666059929504
two_stage_lf_plus_hf_residual,,delay_ns,GradientBoosting,6,56,155,24,False,,-11.886266582598235,0.2872022589810661,0.41403064458465094,193.19062949907163
source_aware_validation_gate,source_indicator_equal_weight,delay_ns,GradientBoosting,6,56,155,24,True,,-5.597388532679098,0.2176692923150079,0.2962476824953401,185.4839117156236
hf_only,,delay_ns,RandomForest,6,56,0,24,False,,-0.8237844649527404,0.10408557912814816,0.15575990979702134,91.3170093195807
lf_only,,delay_ns,RandomForest,6,0,155,24,False,,-394.2262621539352,1.742083069250701,2.2929354485334263,1296.2228912756802
naive_merge_equal_weight,,delay_ns,RandomForest,6,56,155,24,False,,-0.9945134497373762,0.1064083341423049,0.16288737165962017,93.95192732073009
weighted_merge_no_source,,delay_ns,RandomForest,6,56,155,24,False,1.0,-0.9945134497373751,0.10640833414230488,0.16288737165962014,93.95192732073005
weighted_merge_no_source,,delay_ns,RandomForest,6,56,155,24,False,1.5,-1.0032484419119814,0.10614126017963958,0.16324366544778224,94.11486018781288
weighted_merge_no_source,,delay_ns,RandomForest,6,56,155,24,False,2.0,-0.9092029896820821,0.10495822085158447,0.15936574740465648,92.60230272957601
weighted_merge_no_source,,delay_ns,RandomForest,6,56,155,24,False,3.0,-0.9623985805851052,0.10634324130039556,0.16157067580432283,93.55317664716901
weighted_merge_no_source,,delay_ns,RandomForest,6,56,155,24,False,5.0,-0.9247267305073197,0.10582847235187415,0.16001233762674485,92.65347611258701
weighted_merge_no_source,,delay_ns,RandomForest,6,56,155,24,False,10.0,-0.9551442312569085,0.10934147203557575,0.16127176218125575,94.16499403251373
source_indicator_equal_weight,,delay_ns,RandomForest,6,56,155,24,True,,-0.9164267422694365,0.10524984961359041,0.15966695472517795,92.78542717144917
source_indicator_weighted,,delay_ns,RandomForest,6,56,155,24,True,1.5,-0.9271524815156267,0.10495533263563711,0.1601131383957326,92.78581336564613
source_indicator_weighted,,delay_ns,RandomForest,6,56,155,24,True,3.0,-0.9559301278214443,0.10616500689061448,0.16130417160350743,93.33391272585887
two_stage_lf_plus_hf_residual,,delay_ns,RandomForest,6,56,155,24,False,,-16.024351367904828,0.2793828293795731,0.47588741299830983,182.74230294046924
source_aware_validation_gate,weighted_merge_no_source_3.0,delay_ns,RandomForest,6,56,155,24,False,3.0,-0.9623985805851052,0.10634324130039557,0.16157067580432283,93.55317664716901
hf_only,,power_uW,GradientBoosting,6,56,0,24,False,,-0.3178298041098997,2.5677050057753203,3.2390230505087447,158.39838565902673
lf_only,,power_uW,GradientBoosting,6,0,155,24,False,,-0.9682781950902386,2.9083756212076204,3.958472358479689,50.29598566246018
naive_merge_equal_weight,,power_uW,GradientBoosting,6,56,155,24,False,,-0.3445351870376303,2.7052609070956835,3.271677311021261,157.836549165871
weighted_merge_no_source,,power_uW,GradientBoosting,6,56,155,24,False,1.0,-0.3445351870376303,2.7052609070956835,3.271677311021261,157.836549165871
weighted_merge_no_source,,power_uW,GradientBoosting,6,56,155,24,False,1.5,-0.26187636979719575,2.5961921072078007,3.169514769505062,152.7090865487633
weighted_merge_no_source,,power_uW,GradientBoosting,6,56,155,24,False,2.0,-0.29086997751425203,2.6566899990094925,3.2057202910891567,154.41276466206938
weighted_merge_no_source,,power_uW,GradientBoosting,6,56,155,24,False,3.0,-0.29930711876340155,2.6248864659278497,3.2161795411101703,154.31189505673342
weighted_merge_no_source,,power_uW,GradientBoosting,6,56,155,24,False,5.0,-0.3077804989095283,2.618934585187137,3.226649592877838,155.66925834536883
weighted_merge_no_source,,power_uW,GradientBoosting,6,56,155,24,False,10.0,-0.3141142531762682,2.60439601653478,3.2344537009997536,156.8000500318847
source_indicator_equal_weight,,power_uW,GradientBoosting,6,56,155,24,True,,-0.3284464477207214,2.690716884176497,3.252043917454488,157.61611940427275
source_indicator_weighted,,power_uW,GradientBoosting,6,56,155,24,True,1.5,-0.29067710787584233,2.6389246944908833,3.205480797871209,154.35573871668208
source_indicator_weighted,,power_uW,GradientBoosting,6,56,155,24,True,3.0,-0.3093903545157852,2.6477309259389465,3.228634957530829,155.1717530935272
two_stage_lf_plus_hf_residual,,power_uW,GradientBoosting,6,56,155,24,False,,-0.17562699950098426,2.3640820488755816,3.0592794664176375,144.37853663659033
source_aware_validation_gate,weighted_merge_no_source_1.5,power_uW,GradientBoosting,6,56,155,24,False,1.5,-0.26187636979719575,2.5961921072078007,3.169514769505062,152.7090865487633
hf_only,,power_uW,RandomForest,6,56,0,24,False,,-0.2575215107719486,2.5944635323864236,3.164040889646853,153.82378898717135
