sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode
13000453,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.8369322006572766,81.46215432312746,4.063528484734628,0.1430596880577836,typical,tt,1.2408700000000001,0.992451,1.1166604999999998,3.16801,2.0869990829960443,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000453_mux2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000453_mux2_1_typical.log,0
13000454,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.8174119114359137,124.59271356436258,1.9589074076440338,0.1279193613181429,ff,ff,0.746682,0.659272,0.702977,2.84371,2.1234789580339566,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000454_mux2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000454_mux2_1_ff.log,0
13000455,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.873739557858015,14.175875271570021,5.185160870659361,0.10004537379257918,ss,ss,1.69758,1.28956,1.49357,2.29669,2.0565619579865597,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000455_mux2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000455_mux2_1_ss.log,0
13000456,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.8956364292414611,-4.180358564334703,1.2049240718615246,0.07547044591008036,typical,tt,0.640143,0.612236,0.6261895000000001,1.80005,1.922363374964334,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000456_mux2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000456_mux2_1_typical.log,0
13000457,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.6213669271246969,61.7578197860735,7.873257382209858,0.1323001779509154,ff,ff,1.47254,0.755872,1.114206,2.36191,1.9102963749901392,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000457_mux2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000457_mux2_1_ff.log,0
13000458,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.9542634549289932,73.68340922514005,9.912557647205027,0.0090488629407036,ss,ss,1.53572,0.276984,0.906352,0.386345,1.9242419580114074,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000458_mux2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000458_mux2_1_ss.log,0
13000459,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.8537425814620334,7.691675967501233,10.423342854739149,0.17525575232547094,typical,tt,2.0594300000000003,1.04949,1.55446,3.92736,1.9428717090049759,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000459_mux2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000459_mux2_1_typical.log,0
13000460,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.7452362743207264,44.22848635170203,11.769407959750374,0.07456838342000133,ff,ff,1.6707,0.0255221,0.84811105,1.79766,1.8732299580005929,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000460_mux2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000460_mux2_1_ff.log,0
13000461,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.9241948435853133,99.85504668308451,1.676353569476376,0.034013140967915925,ss,ss,0.765014,0.521559,0.6432865,0.900139,1.8450973749859259,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000461_mux2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000461_mux2_1_ss.log,0
13000462,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.7255972655876346,28.990374314986795,4.9190059025077195,0.054168352908150516,typical,tt,1.22931,0.6273890000000001,0.9283495,1.10273,1.8666102499701083,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000462_mux2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000462_mux2_1_typical.log,0
13000463,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.8687162132567814,40.0658834379621,0.21754326282047312,0.04350589134814862,ff,ff,0.259679,0.276177,0.267928,1.05582,1.8610228750039823,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000463_mux2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000463_mux2_1_ff.log,0
13000464,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.7575303510308946,-14.90559365025436,7.5154761238732775,0.0832414918495021,ss,ss,2.39096,1.61226,2.00161,1.68897,1.867196542036254,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000464_mux2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000464_mux2_1_ss.log,0
13000465,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.9444970844039398,-26.219126440851227,4.35180520155502,0.039945887914015786,typical,tt,0.971762,0.319694,0.645728,1.06971,1.8744846659828909,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000465_mux2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000465_mux2_1_typical.log,0
13000466,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.8434598885609328,119.92059907799438,6.848974993072189,0.01924685210428812,ff,ff,0.926441,-0.0685741,0.42893345,1.00011,1.8877523329574615,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000466_mux2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000466_mux2_1_ff.log,0
13000467,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.7305549525390251,2.1883157067997416,6.189099227024041,0.04824896389104934,ss,ss,2.0143799999999996,1.20651,1.6104450000000001,0.982018,1.9215035419911146,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000467_mux2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000467_mux2_1_ss.log,0
13000468,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.6427488505394452,31.077525875522127,10.938999308654221,0.04114422485728688,typical,tt,2.0051900000000002,0.622226,1.313708,0.97813,2.5595034590223804,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000468_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000468_mux2_4_typical.log,0
13000469,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9384805903527362,-23.563416735414815,4.270000814847324,0.10751790002267428,ff,ff,0.882944,0.0807297,0.48183685,3.13511,2.607158333004918,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000469_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000469_mux2_4_ff.log,0
13000470,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.6732119860112342,85.92807945954664,8.899294248563512,0.02957000937405023,ss,ss,1.9171900000000002,1.20591,1.56155,0.796336,2.529036374995485,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000470_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000470_mux2_4_ss.log,0
13000471,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.769151206968572,53.58070824781579,10.343882450113062,0.18824418866151352,typical,tt,1.80413,0.617508,1.210819,4.15574,2.5794849999947473,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000471_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000471_mux2_4_typical.log,0
13000472,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.7875849756385962,70.62514273007969,2.93242545417272,0.19854291259841553,ff,ff,0.762166,0.369012,0.565589,4.48343,2.603924166993238,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000472_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000472_mux2_4_ff.log,0
13000473,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.8457136286665399,15.827260702403017,6.991911309584555,0.15123497992204402,ss,ss,1.90081,1.1018700000000001,1.5013400000000001,3.55136,2.628586834005546,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000473_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000473_mux2_4_ss.log,0
13000474,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.6625322587066607,94.22687515185171,2.1644181455766125,0.1771128850509211,typical,tt,0.888192,0.694386,0.7912889999999999,3.35048,2.6537466669688,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000474_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000474_mux2_4_typical.log,0
13000475,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.8108235782517017,4.826973390355597,5.15228830010431,0.1655776793915427,ff,ff,1.07218,0.205125,0.6386525,3.91044,2.604164667020086,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000475_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000475_mux2_4_ff.log,0
13000476,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.7298590382087466,-3.1991919951172605,1.300898613463581,0.09012017220003216,ss,ss,0.882078,0.692971,0.7875245,1.9683,2.6213657920015976,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000476_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000476_mux2_4_ss.log,0
13000477,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9192705459622865,59.18070795502244,9.35091041501484,0.017713591098465226,typical,tt,1.26136,0.0933184,0.6773392,1.30993,2.576855332998093,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000477_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000477_mux2_4_typical.log,0
13000478,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.8231049194999442,26.186927021018235,5.761551304757067,0.1355004671660426,ff,ff,1.08012,0.1324,0.60626,3.48304,2.583657791954465,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000478_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000478_mux2_4_ff.log,0
13000479,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.870083709159437,107.28208058708589,0.4413024896354284,0.12807062530878313,ss,ss,0.5573710000000001,0.518003,0.537687,3.16971,2.6392836250015534,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000479_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000479_mux2_4_ss.log,0
13000480,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.8331981438770657,-8.896047080341923,1.6879724238515705,0.07784298460055082,typical,tt,0.685537,0.391435,0.538486,1.94899,2.59273079095874,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000480_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000480_mux2_4_typical.log,0
13000481,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.737561563394423,36.630898499749236,3.142313884869934,0.13798567901263706,ff,ff,0.798718,0.313756,0.556237,3.00124,2.615730000019539,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000481_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000481_mux2_4_ff.log,0
13000482,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9760307676163549,-6.443884661753621,3.9710976872945936,0.17856730014112435,ss,ss,1.3124,0.844587,1.0784935,4.74251,2.6333047910011373,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000482_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000482_mux2_4_ss.log,0
13000483,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.7108342378221955,38.600042381397046,11.66517437483715,0.05737979845504614,typical,tt,1.8933499999999999,0.47557299999999997,1.1844614999999998,1.42418,2.5895532080321573,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000483_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000483_mux2_4_typical.log,0
13000484,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.8886671738412653,-21.552946114368147,5.43875330819004,0.12024471203081293,ff,ff,1.05983,0.0598033,0.55981665,3.2722,2.6315918329637498,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000484_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000484_mux2_4_ff.log,0
13000485,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9630197954499393,117.70854445082466,4.715898613937107,0.07317523795201285,ss,ss,1.0492700000000001,0.697543,0.8734065,2.27941,2.652359957981389,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000485_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000485_mux2_4_ss.log,0
13000486,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9560693097045139,66.34609582327788,2.624865771566291,0.037006371321490754,typical,tt,0.630217,0.283833,0.45702499999999996,1.40152,2.6710201659589075,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000486_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000486_mux2_4_typical.log,0
13000487,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.777002581305335,9.068649456840262,4.381912680544401,0.0012477893143344094,ff,ff,0.762447,-0.00902491,0.37671104499999997,0.58955,2.6777803750010207,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000487_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000487_mux2_4_ff.log,0
13000488,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.7409306075474,90.44093466103362,9.80035186993888,0.148737326374359,ss,ss,2.09497,1.38616,1.740565,3.15618,2.6265241249930114,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000488_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000488_mux2_4_ss.log,0
13000489,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.6356104862326897,123.42971926427194,8.239991828548005,0.010023075627217028,typical,tt,1.1625,0.49550799999999995,0.829004,0.658812,2.555021832988132,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000489_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000489_mux2_4_typical.log,0
13000490,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.7537407070273605,20.410408665075778,6.61454728134211,0.1576984565663276,ff,ff,1.24637,0.181917,0.7141434999999999,3.5696,2.6681842079851776,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000490_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000490_mux2_4_ff.log,0
13000491,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.8083591636664351,49.97872786548079,7.653159962900658,0.12553854262837208,ss,ss,1.87717,1.11971,1.49844,2.89887,2.5727846659719944,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000491_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000491_mux2_4_ss.log,0
13000492,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.860934204504731,65.14806183942217,6.105907022319378,0.10319961669214354,typical,tt,1.15616,0.42434499999999997,0.7902525,2.77127,2.6082645829883404,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000492_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000492_mux2_4_typical.log,0
13000493,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9212514689757223,-14.961159876331482,10.299275478581329,0.08086272294332128,ff,ff,1.55316,-0.365691,0.5937344999999999,2.99393,2.5502120410092175,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000493_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000493_mux2_4_ff.log,0
13000494,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.89201088691643,-29.15070550857287,11.919910301957012,0.19034818188609956,ss,ss,2.77723,1.23778,2.007505,4.59696,2.5827713750186376,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000494_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000494_mux2_4_ss.log,0
13000495,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.7943837682411723,14.680336868341833,8.668753850475657,0.11438132380876112,typical,tt,1.6595900000000001,0.48095800000000005,1.0702740000000002,2.68201,2.651714041014202,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000495_mux2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000495_mux2_4_typical.log,0
13000496,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.6960933417822117,106.52846372013826,0.9566702538782715,0.06283684175663908,ff,ff,0.38955700000000004,0.253011,0.32128399999999996,1.47104,2.5980292499880306,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000496_mux2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000496_mux2_4_ff.log,0
13000497,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.709823292681238,101.22971948996815,8.001386449300593,0.17141990612133454,ss,ss,1.95952,1.43742,1.69847,3.45048,2.585339582990855,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000497_mux2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000497_mux2_4_ss.log,0
