candidate_id,cell_family,cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,seed,heldout_corner,query_order
53,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.6891401352629711,2.313579509384148,9.000333661435661,0.1262144293257983,ff,5,ff,65
57,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.8849571055301735,45.7171346969143,5.372929981374076,0.06086444042810562,ff,5,ff,66
2,INV,INV_1,1,I_to_ZN,1,1,2,0.82,1.22,1.8859344757724306,8.635041070618925,0.7672471359700198,0.10004453308509414,ff,5,ff,67
11,INV,INV_4,4,I_to_ZN,1,1,8,3.28,4.88,1.722062593625862,11.265064055320664,10.549406917702443,0.10512304340046474,ff,5,ff,68
73,MUX2,MUX2_1,1,"I0_to_Z__I1=0,S=0",0,3,12,2.6199999999999997,4.295000000000001,1.7089123609499628,42.98973939835224,8.344704704885087,0.09990534628338502,ff,5,ff,69
82,MUX2,MUX2_4,4,"I0_to_Z__I1=0,S=0",0,3,18,7.380000000000001,10.98,1.7037828425227275,81.9565747152254,7.819555047929994,0.013176582831665867,ff,5,ff,70
17,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.6740861869341352,87.06574397494967,1.5220139901087717,0.118171387324943,ff,5,ff,71
23,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.809085078194118,10.755072170764379,2.2452112347445228,0.09663364782113716,ff,5,ff,72
84,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.722904168985386,-25.63094352493721,9.750775858357626,0.1141057487275646,ff,5,ff,73
95,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.667832183912424,105.34662811823864,5.598669765083807,0.0701226062757688,ff,5,ff,74
28,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.7037285995291074,37.255096727981424,10.42213024215265,0.15326416271207258,ff,5,ff,75
