candidate_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,seed,heldout_corner,query_order
24,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.6780954786292837,-16.66356912251802,7.936640845069932,0.030242011300707722,ss,5,ss,43
32,SKY130,130,NOR2,NOR2_4,NOR2_4,4,A_to_Y__B=0,1,2,16,5.2,8.0,1.967412625337264,102.24876084618876,2.212613153675811,0.11012691856299613,ss,5,ss,44
62,SKY130,130,OAI21,OAI21_1,O21AI_1,1,"A1_to_Y__A2=0,B1=1",1,3,6,1.9500000000000002,2.7,1.7655016557107714,5.624075102739141,1.8802212279613417,0.08986055569464418,ss,5,ss,45
69,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.652008362512651,-2.063988506372418,2.3529404158121507,0.09173640900739333,ss,5,ss,46
36,SKY130,130,XOR2,XOR2_1,XOR2_1,1,A_to_X__B=0,0,2,10,3.25,5.0,1.9104558083266259,-31.767176643702346,10.179257079109867,0.1414278761948586,ss,5,ss,47
45,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.7461857330850976,117.21856207083238,4.570980549949058,0.09053370919731188,ss,5,ss,48
53,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.866022224965805,66.98467166966708,2.1817495477025894,0.0020512134009758073,ss,5,ss,49
56,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.687271084592063,-23.819226017142274,7.735896189972659,0.1639630109157824,ss,5,ss,50
2,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.6669057574140187,81.07796973712908,8.303891573175143,0.15195457954728314,ss,5,ss,51
6,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.6376113490821467,54.408713306035665,1.879121482090718,0.12772486134562913,ss,5,ss,52
73,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.7324181306181226,74.10972198509329,0.6716632953486428,0.07727220865070254,ss,5,ss,53
83,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9192334097032737,88.12730797996619,6.376790158802951,0.023319937930680733,ss,5,ss,54
13,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8304636151976421,69.57128034814349,11.20423780792906,0.022579170104773776,ss,5,ss,55
23,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.7104765611008226,69.87514830974796,2.9151143577799874,0.13904376870041088,ss,5,ss,56
86,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.6665556417812342,38.89658262609365,3.0159515045653977,0.03612989894804408,ss,5,ss,57
93,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.702135376151112,26.994355923937945,0.8917185090677251,0.07920881928364855,ss,5,ss,58
28,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.898199793114277,123.2830902290286,3.0519369158223104,0.1348596705347198,ss,5,ss,59
34,SKY130,130,NOR2,NOR2_4,NOR2_4,4,A_to_Y__B=0,1,2,16,5.2,8.0,1.6748151834235927,72.67180890665013,9.968834168700777,0.02978484018911512,ss,5,ss,60
63,SKY130,130,OAI21,OAI21_1,O21AI_1,1,"A1_to_Y__A2=0,B1=1",1,3,6,1.9500000000000002,2.7,1.7080015265202575,91.31360443600192,7.529176424760439,0.022528040651830478,ss,5,ss,61
66,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.9754084984051188,76.26239954244039,6.43124485122321,0.1711744970354437,ss,5,ss,62
